Ano,Unidade Orçamentária,Modalidade de Aplicação,Subfunção,Dotação Inicial,Dotação Atual,Empenhado,Liquidado,Pago
2017,42207 - Instituto Brasileiro de Museus,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,1850000,2350000,1500000,0,0
2017,42207 - Instituto Brasileiro de Museus,80 - Transferências ao Exterior,122 - Administração Geral,0,640014,640015,0,0
2017,42207 - Instituto Brasileiro de Museus,80 - Transferências ao Exterior,392 - Difusão Cultural,0,859984,859985,500000,500000
2017,42207 - Instituto Brasileiro de Museus,90 - Aplicações Diretas,122 - Administração Geral,80150910,78459290,76684270,68963052,68937022
2017,42207 - Instituto Brasileiro de Museus,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,181496,180496,139537,109867,109867
2017,42207 - Instituto Brasileiro de Museus,90 - Aplicações Diretas,301 - Atenção Básica,1320000,1320000,823891,823891,823891
2017,42207 - Instituto Brasileiro de Museus,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,4587936,4627936,4426553,4380970,4380970
2017,42207 - Instituto Brasileiro de Museus,90 - Aplicações Diretas,392 - Difusão Cultural,60129505,59935961,53139347,42818760,42639742
2017,42207 - Instituto Brasileiro de Museus,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,632941,750600,747855,417342,417342
2017,42207 - Instituto Brasileiro de Museus,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",128 - Formação de Recursos Humanos,14590,14590,0,0,0
2017,42207 - Instituto Brasileiro de Museus,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,47217,30777,9702,7515,7515
2017,42207 - Instituto Brasileiro de Museus,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,10080525,10094844,9341811,9341811,9341811
2017,42207 - Instituto Brasileiro de Museus,99 - A DEFINIR,392 - Difusão Cultural,3000000,600000,0,0,0
2017,42902 - Fundo Nacional de Cultura,30 - Transferências a Estados e ao Distrito Federal,"391 - Patrimônio Histórico, Artístico e Arqueológico",1100000,1100000,0,0,0
2017,42902 - Fundo Nacional de Cultura,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,14495538,7263659,2671513,0,0
2017,42902 - Fundo Nacional de Cultura,40 - Transferências a Municípios,"391 - Patrimônio Histórico, Artístico e Arqueológico",1451538,1451538,451538,0,0
2017,42902 - Fundo Nacional de Cultura,40 - Transferências a Municípios,392 - Difusão Cultural,41349883,39032467,15314010,0,0
2017,42902 - Fundo Nacional de Cultura,50 - Transferências a Instituições Privadas sem Fins Lucrativos,"391 - Patrimônio Histórico, Artístico e Arqueológico",400000,400000,400000,0,0
2017,42902 - Fundo Nacional de Cultura,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,2212000,7583100,6235904,354618,354618
2017,42902 - Fundo Nacional de Cultura,50 - Transferências a Instituições Privadas sem Fins Lucrativos,571 - Desenvolvimento Científico,0,800000,800000,0,0
2017,42902 - Fundo Nacional de Cultura,60 - Transferencias a Instituições Privadas com Fins Lucrativos,392 - Difusão Cultural,0,132885,132885,0,0
2017,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,131 - Comunicação Social,258348,258348,258348,0,0
2017,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",13000000,13600000,2227658,0,0
2017,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,392 - Difusão Cultural,97814477,98021473,29125694,11122477,10578881
2017,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,571 - Desenvolvimento Científico,800000,0,0,0,0
2017,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,691 - Promoção Comercial,500000000,600000000,600000000,66247635,66247635
2017,42902 - Fundo Nacional de Cultura,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,0,13460,6750,6750,6750
2017,42902 - Fundo Nacional de Cultura,99 - A DEFINIR,"391 - Patrimônio Histórico, Artístico e Arqueológico",600000,0,0,0,0
2017,42902 - Fundo Nacional de Cultura,99 - A DEFINIR,392 - Difusão Cultural,6639538,1546550,0,0,0
2017,74912 - Recursos sob Supervisão do Fundo Nacional de Cultura,90 - Aplicações Diretas,123 - Administração Financeira,800000,800000,0,0,0
2017,74912 - Recursos sob Supervisão do Fundo Nacional de Cultura,90 - Aplicações Diretas,392 - Difusão Cultural,231000000,131000000,104000000,0,0
2018,30202 - Fundação Nacional do Índio - FUNAI,80 - Transferências ao Exterior,"391 - Patrimônio Histórico, Artístico e Arqueológico",25586,1463413,1463416,1303000,1303000
2018,30202 - Fundação Nacional do Índio - FUNAI,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",3359964,2208488,2191910,1057965,1057965
2018,30202 - Fundação Nacional do Índio - FUNAI,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","391 - Patrimônio Histórico, Artístico e Arqueológico",0,8342,8342,6586,6586
2018,42101 - Ministério da Cultura - Administração Direta,30 - Transferências a Estados e ao Distrito Federal,"391 - Patrimônio Histórico, Artístico e Arqueológico",250000,250000,250000,0,0
2018,42101 - Ministério da Cultura - Administração Direta,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,6447250,4049609,2961545,400000,400000
2018,42101 - Ministério da Cultura - Administração Direta,40 - Transferências a Municípios,392 - Difusão Cultural,19298466,43214354,37173997,9258740,7121962
2018,42101 - Ministério da Cultura - Administração Direta,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,5136350,14267105,12419754,6044939,5444939
2018,42101 - Ministério da Cultura - Administração Direta,50 - Transferências a Instituições Privadas sem Fins Lucrativos,571 - Desenvolvimento Científico,0,8018101,8018101,8018101,8018101
2018,42101 - Ministério da Cultura - Administração Direta,60 - Transferencias a Instituições Privadas com Fins Lucrativos,392 - Difusão Cultural,0,200000,200000,200000,200000
2018,42101 - Ministério da Cultura - Administração Direta,71 - Transferências a Consórcios Públicos mediante contrato de rateio,392 - Difusão Cultural,700000,0,0,0,0
2018,42101 - Ministério da Cultura - Administração Direta,80 - Transferências ao Exterior,"391 - Patrimônio Histórico, Artístico e Arqueológico",749469,749469,749469,749469,749469
2018,42101 - Ministério da Cultura - Administração Direta,80 - Transferências ao Exterior,392 - Difusão Cultural,6699569,33589183,33589179,33299179,33299179
2018,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,122 - Administração Geral,145772189,146695592,143867850,126887591,118831104
2018,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,1069080,821372,795235,795235,739698
2018,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,131 - Comunicação Social,4000000,4000000,4000000,2248816,2248816
2018,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,301 - Atenção Básica,1417896,1417896,1166524,1166524,1068898
2018,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,5171804,5254141,4946541,4946541,4539005
2018,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",0,0,0,0,0
2018,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,392 - Difusão Cultural,40280564,49727476,48844279,38774638,38396400
2018,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,571 - Desenvolvimento Científico,8018101,0,0,0,0
2018,42101 - Ministério da Cultura - Administração Direta,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,440000,4575889,4160436,4043297,4043297
2018,42101 - Ministério da Cultura - Administração Direta,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,0,1960,1960,1680,1680
2018,42101 - Ministério da Cultura - Administração Direta,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,9474812,9474812,7789587,7789587,7789587
2018,42101 - Ministério da Cultura - Administração Direta,99 - A DEFINIR,392 - Difusão Cultural,11404406,0,0,0,0
2018,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,122 - Administração Geral,25106172,25337600,24467677,23685590,22090486
2018,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,9800,8680,8680,5266,5266
2018,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,301 - Atenção Básica,316920,316920,310800,288170,276872
2018,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,922349,947056,876989,876989,807650
2018,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",24527,24203,23968,9566,9566
2018,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,392 - Difusão Cultural,309483,369279,368241,276408,230208
2018,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,846 - Outros Encargos Especiais,0,683908,0,0,0
2018,42201 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,0,135841,135841,124788,124788
2018,42201 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,0,600,600,600,600
2018,42201 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,4194731,3510823,3510822,3510822,3510822
2018,42202 - Fundação Biblioteca Nacional - BN,80 - Transferências ao Exterior,122 - Administração Geral,24232,542,541,541,541
2018,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,122 - Administração Geral,54231655,58752981,57801381,55611593,51517986
2018,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,44545,42740,42739,34559,28043
2018,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,301 - Atenção Básica,904848,904848,804040,794040,732066
2018,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,3222764,3228764,3131510,3131510,2868762
2018,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",222725,222725,222725,208538,202950
2018,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,392 - Difusão Cultural,10885183,12555781,12554677,11417642,10299906
2018,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,846 - Outros Encargos Especiais,0,1046053,0,0,0
2018,42202 - Fundação Biblioteca Nacional - BN,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,0,210206,210205,199270,185658
2018,42202 - Fundação Biblioteca Nacional - BN,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,27000,28000,28000,28000,28000
2018,42202 - Fundação Biblioteca Nacional - BN,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,7773452,6727399,6727399,6727399,6208151
2018,42203 - Fundação Cultural Palmares,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,100000,600000,0,0,0
2018,42203 - Fundação Cultural Palmares,40 - Transferências a Municípios,392 - Difusão Cultural,700000,1000000,300000,0,0
2018,42203 - Fundação Cultural Palmares,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,2770300,4770300,4164220,749300,749300
2018,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,122 - Administração Geral,14974099,15904643,15403664,12666202,12270436
2018,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,62363,43165,43165,43165,43165
2018,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,301 - Atenção Básica,147708,147708,147708,96324,88580
2018,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,343085,347988,328781,317730,291213
2018,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,392 - Difusão Cultural,1693395,2200283,1989282,1206599,1204199
2018,42203 - Fundação Cultural Palmares,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,0,780133,778333,430157,430157
2018,42203 - Fundação Cultural Palmares,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,498674,498674,498674,446114,446114
2018,42203 - Fundação Cultural Palmares,99 - A DEFINIR,392 - Difusão Cultural,2000000,1100000,0,0,0
2018,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,30 - Transferências a Estados e ao Distrito Federal,"391 - Patrimônio Histórico, Artístico e Arqueológico",1750000,3188027,3188027,1738027,1738027
2018,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,40 - Transferências a Municípios,"391 - Patrimônio Histórico, Artístico e Arqueológico",21600000,39536391,39536396,31322670,31322670
2018,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,50 - Transferências a Instituições Privadas sem Fins Lucrativos,"391 - Patrimônio Histórico, Artístico e Arqueológico",0,200000,200000,0,0
2018,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,80 - Transferências ao Exterior,"391 - Patrimônio Histórico, Artístico e Arqueológico",0,775317,775319,500000,500000
2018,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,122 - Administração Geral,178472163,184922991,181438328,167857673,158705452
2018,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,623630,623630,623630,503852,503852
2018,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,301 - Atenção Básica,3179580,2679580,1838113,1838113,1678729
2018,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,6779436,6966269,6738090,6738090,6186761
2018,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",177299359,140098370,138893047,73795563,72758314
2018,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,392 - Difusão Cultural,4275000,4500000,4499999,3932077,3899057
2018,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,846 - Outros Encargos Especiais,0,13423387,0,0,0
2018,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,0,5089079,5089081,4893813,4748159
2018,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","391 - Patrimônio Histórico, Artístico e Arqueológico",0,20363,20362,18674,18674
2018,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,15840243,12951536,12951536,12951536,12951536
2018,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,99 - A DEFINIR,"391 - Patrimônio Histórico, Artístico e Arqueológico",3450000,0,0,0,0
2018,42205 - Fundação Nacional de Artes,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,0,1000000,300000,0,0
2018,42205 - Fundação Nacional de Artes,40 - Transferências a Municípios,392 - Difusão Cultural,1602271,3688406,2436135,0,0
2018,42205 - Fundação Nacional de Artes,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,1500000,2800000,1650000,0,0
2018,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,122 - Administração Geral,46260498,48195543,45766426,38366583,36315938
2018,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,187656,174294,150040,116856,116856
2018,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,301 - Atenção Básica,891780,891780,722509,722509,667374
2018,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,2250478,2407278,2162019,2162019,1990426
2018,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",1533320,1491587,1491380,1289546,1289546
2018,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,392 - Difusão Cultural,33682609,30154322,30057393,24003622,24003622
2018,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,846 - Outros Encargos Especiais,0,1,0,0,0
2018,42205 - Fundação Nacional de Artes,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,567792,662054,636436,551149,551149
2018,42205 - Fundação Nacional de Artes,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,5001410,5001409,4130548,4130548,4130548
2018,42205 - Fundação Nacional de Artes,99 - A DEFINIR,392 - Difusão Cultural,3986135,0,0,0,0
2018,42206 - Agência Nacional do Cinema,60 - Transferencias a Instituições Privadas com Fins Lucrativos,392 - Difusão Cultural,1216079,2131537,214500,214500,214500
2018,42206 - Agência Nacional do Cinema,80 - Transferências ao Exterior,392 - Difusão Cultural,0,2134286,2134286,1729173,1729173
2018,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,122 - Administração Geral,121561299,119192147,116877214,105914336,100825991
2018,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,125 - Normatização e Fiscalização,89090,62363,0,0,0
2018,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,445450,444950,325305,311518,278268
2018,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,131 - Comunicação Social,89090,89090,89090,0,0
2018,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,301 - Atenção Básica,645852,645852,631958,605958,556367
2018,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,2412785,2416385,2328706,2324706,2126398
2018,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,392 - Difusão Cultural,979990,703745,703745,669745,669745
2018,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,571 - Desenvolvimento Científico,890900,0,0,0,0
2018,42206 - Agência Nacional do Cinema,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,0,4627463,4327095,3660103,3660103
2018,42206 - Agência Nacional do Cinema,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",128 - Formação de Recursos Humanos,0,500,500,500,500
2018,42206 - Agência Nacional do Cinema,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,15931524,16697577,13847013,13847013,13847013
2018,42207 - Instituto Brasileiro de Museus,40 - Transferências a Municípios,392 - Difusão Cultural,0,100000,100000,0,0
2018,42207 - Instituto Brasileiro de Museus,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,300000,400000,400000,152500,152500
2018,42207 - Instituto Brasileiro de Museus,80 - Transferências ao Exterior,122 - Administração Geral,1336350,32537,32536,32536,32536
2018,42207 - Instituto Brasileiro de Museus,90 - Aplicações Diretas,122 - Administração Geral,83893077,85589347,82783354,72181819,68482678
2018,42207 - Instituto Brasileiro de Museus,90 - Aplicações Diretas,301 - Atenção Básica,1320000,1120000,766042,766042,700208
2018,42207 - Instituto Brasileiro de Museus,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,4410002,4412421,4146694,4146694,3815082
2018,42207 - Instituto Brasileiro de Museus,90 - Aplicações Diretas,392 - Difusão Cultural,49920472,50993873,50914990,41717784,41680728
2018,42207 - Instituto Brasileiro de Museus,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,293295,747191,747190,423743,423743
2018,42207 - Instituto Brasileiro de Museus,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,36616,20932,20931,8933,8933
2018,42207 - Instituto Brasileiro de Museus,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,10648648,10648648,8901996,8901996,8901996
2018,42207 - Instituto Brasileiro de Museus,99 - A DEFINIR,392 - Difusão Cultural,200000,0,0,0,0
2018,42902 - Fundo Nacional de Cultura,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,5340000,8636194,4966190,0,0
2018,42902 - Fundo Nacional de Cultura,40 - Transferências a Municípios,"391 - Patrimônio Histórico, Artístico e Arqueológico",1800000,300000,300000,0,0
2018,42902 - Fundo Nacional de Cultura,40 - Transferências a Municípios,392 - Difusão Cultural,15580000,16490451,12114098,800000,800000
2018,42902 - Fundo Nacional de Cultura,50 - Transferências a Instituições Privadas sem Fins Lucrativos,"391 - Patrimônio Histórico, Artístico e Arqueológico",0,650000,650000,0,0
2018,42902 - Fundo Nacional de Cultura,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,10978070,18342181,13946309,9487204,8539135
2018,42902 - Fundo Nacional de Cultura,60 - Transferencias a Instituições Privadas com Fins Lucrativos,392 - Difusão Cultural,3000000,3392741,3391591,673900,664700
2018,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,131 - Comunicação Social,100000,100000,100000,0,0
2018,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",3500000,3129414,3029413,0,0
2018,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,392 - Difusão Cultural,28100000,32465696,32091709,16168661,15706725
2018,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,571 - Desenvolvimento Científico,800000,0,0,0,0
2018,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,691 - Promoção Comercial,600000000,600000000,600000000,0,0
2018,42902 - Fundo Nacional de Cultura,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,0,11350,11350,11350,11350
2018,42902 - Fundo Nacional de Cultura,99 - A DEFINIR,"391 - Patrimônio Histórico, Artístico e Arqueológico",250000,0,0,0,0
2018,42902 - Fundo Nacional de Cultura,99 - A DEFINIR,392 - Difusão Cultural,15072270,0,0,0,0
2018,74912 - Recursos sob Supervisão do Fundo Nacional de Cultura,90 - Aplicações Diretas,123 - Administração Financeira,800000,400000,0,0,0
2018,74912 - Recursos sob Supervisão do Fundo Nacional de Cultura,90 - Aplicações Diretas,392 - Difusão Cultural,131000000,131000000,104000000,814887,814887
2019,30202 - Fundação Nacional do Índio - FUNAI,80 - Transferências ao Exterior,"391 - Patrimônio Histórico, Artístico e Arqueológico",29545,867441,867442,0,0
2019,30202 - Fundação Nacional do Índio - FUNAI,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",3466687,2617752,949830,361921,361921
2019,30202 - Fundação Nacional do Índio - FUNAI,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","391 - Patrimônio Histórico, Artístico e Arqueológico",0,11039,11038,5670,5670
2019,42101 - Ministério da Cultura - Administração Direta,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,7854638,0,0,0,0
2019,42101 - Ministério da Cultura - Administração Direta,40 - Transferências a Municípios,"391 - Patrimônio Histórico, Artístico e Arqueológico",500000,0,0,0,0
2019,42101 - Ministério da Cultura - Administração Direta,40 - Transferências a Municípios,392 - Difusão Cultural,18758528,0,0,0,0
2019,42101 - Ministério da Cultura - Administração Direta,42 - Execução Orçamentária Delegada a Municípios,392 - Difusão Cultural,142500,0,0,0,0
2019,42101 - Ministério da Cultura - Administração Direta,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,6240387,0,0,0,0
2019,42101 - Ministério da Cultura - Administração Direta,50 - Transferências a Instituições Privadas sem Fins Lucrativos,571 - Desenvolvimento Científico,7220000,0,0,0,0
2019,42101 - Ministério da Cultura - Administração Direta,80 - Transferências ao Exterior,392 - Difusão Cultural,475000,0,0,0,0
2019,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,122 - Administração Geral,158245860,0,0,0,0
2019,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,1015626,0,0,0,0
2019,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,131 - Comunicação Social,3800000,0,0,0,0
2019,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,301 - Atenção Básica,1202052,0,0,0,0
2019,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,5157556,0,0,0,0
2019,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",47500,0,0,0,0
2019,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,392 - Difusão Cultural,52291861,0,0,0,0
2019,42101 - Ministério da Cultura - Administração Direta,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,7878000,0,0,0,0
2019,42101 - Ministério da Cultura - Administração Direta,99 - A DEFINIR,392 - Difusão Cultural,6600387,0,0,0,0
2019,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,122 - Administração Geral,24757340,0,0,0,0
2019,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,9500,0,0,0,0
2019,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,301 - Atenção Básica,339204,0,0,0,0
2019,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,942646,0,0,0,0
2019,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",42750,0,0,0,0
2019,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,392 - Difusão Cultural,676495,0,0,0,0
2019,42201 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",846 - Outros Encargos Especiais,3939000,0,0,0,0
